,Name,Ordinal_type,Postcode,Latitude,Longitude
166,Dorchester Superstore,2,DT1 2RY,50.70169063527442, -2.443950743238774
167,Dorking Reigate Rd Express,1,RH4 1QB,51.23618624963894, -0.318006281203842
168,Bear Cross Express,1,BH11 9HS,50.76695665674866, -1.9175115344535643
169,Dover Extra,3,CT16 3PS,51.153591057610534, 1.2991007890243509
170,Downham Market Superstore,2,PE38 9AW,52.60138385342372, 0.37701700743252786
171,Norwich Drayton Superstore,2,NR8 6PT,52.677362688555206, 1.2193033730163734
172,Driffield Superstore,2,YO25 6RA,54.003878349043454, -0.43900251388549805
173,Droitwich Express,1,WR9 7SS,52.255792455361394, -2.1417519450187683
174,Dunblane Superstore,2,FK15 9AE,56.18638859942172, -3.966647050735446
175,Dungannon Superstore,2,BT71 7BN,54.50140861307755, -6.777765154838562
176,Dursley Cam Superstore,2,GL11 5LE,51.70188443158479, -2.3633962869644165
177,Earlsfield Station Express,1,SW18 4SW,51.442682950488994, -0.18846922822092438
178,Musselburgh Extra,3,EH21 7BL,55.93872433712992, -3.05535465870975
179,East Molesey Superstore,2,KT8 0HP,51.40019964504992, -0.3556850552558899
180,Market Place Hull Express,1,HU1 1RS,53.74169222178714, -0.33263653604518995
181,Eastcote Field End Rd Express,1,HA5 1QL,51.57866181183564, -0.3990290121640072
182,Eastwood Notts Rd Express,1,NG16 3GL,53.01508893041677, -1.2959961547550347
183,Edenbridge Express,1,TN8 5AD,51.19727381074206, 0.0649858935867087
184,Egham Superstore,2,TW20 9EX,51.432562180459946, -0.5466749049107875
185,Elgin Extra,3,IV30 1TY,57.65057934265322, -3.321428926488761
186,Ellesmere Superstore,2,SY12 0EJ,52.90492896750437, -2.8961600270326926
187,Ellon Superstore,2,AB41 9RY,57.36785371639992, -2.0446581779098096
188,Elm Park Romford Express,1,RM12 4SB,51.551330482406705, 0.19956842064857483
189,Eltham Express,1,SE9 5ER,51.44580584460816, 0.03998280008644883
190,Ely Superstore,2,CB7 4DJ,52.391259658807236, 0.2651104110450433
191,Enniskillen Superstore,2,BT74 6JF,54.34137645032336, -7.627875208854675
192,Erith Express,1,DA8 3PZ,51.47334603459167, 0.1816324813535175
193,Evesham Worcester Rd Superstore,2,WR11 4XF,52.101960637747396, -1.951620526452416
194,Fairfield Express,1,SG5 4FD,51.998945379455165, -0.24834452714134203
195,Fakenham Superstore,2,NR21 9DX,52.83060612113893, 0.8444787486587302
196,Faringdon Superstore,2,SN7 7BP,51.65343625568468, -1.5854849325409148
197,Farnborough Cove Rd Express,1,GU14 0EU,51.292193687655804, -0.7688096165657043
198,Faversham Superstore,2,ME13 7AS,51.31684027007554, 0.8933955430984497
199,Fazakerley Longmoor Express,1,L10 9LF,53.46905044251194, -2.9276821171151823
200,Felixstowe Hamilton Road Express,1,IP11 7AD,51.96379367181507, 1.3520504627308583
201,Nicol Street Express,1,KY1 1PF,56.10718162496337, -3.16728523249163
202,Filey Superstore,2,YO14 9AH,54.20920644876962, -0.2923101375174819
203,Finedon Express,1,NN9 5EH,52.3391445, -0.6475013
204,Fleetwood Express,1,FY7 7DZ,53.91367599801738, -3.0331894755363464
205,Flint Express,1,CH6 5NR,53.24877813119389, -3.1327584385871887
206,Fordingbridge Express,1,SP6 1AF,50.92795805104715, -1.7895000619401258
207,Forest Row Esso Express,1,RH18 5EP,51.09892132157244, 0.03293484449386597
208,Forfar Castle St Superstore,2,DD8 3HX,56.6483674788723, -2.8867205791175365
209,Forres Nairn Rd Superstore,2,IV36 2EY,57.60848052675067, -3.625686764717102
210,Fraserburgh Superstore,2,AB43 9TE,57.67960458313428, -2.003856897354126
211,Frodsham Helsby Superstore,2,WA6 0DJ,53.267692, -2.772775
212,Frome Express,1,BA11 2TU,51.241102, -2.305574
213,Fulham Munster Rd Express,1,SW6 6BW,51.481204760090954, -0.21263867361062694
214,Gainsborough Superstore,2,DN21 2HA,53.397721170633126, -0.7714515924453735
215,Galashiels Extra,3,TD1 3AT,55.61492707070179, -2.8046666085720062
216,Galston Superstore,2,KA4 8HG,55.602152658967945, -4.378532426792731
217,Gatley Church Rd Express,1,SK8 4ES,53.39085420300295, -2.2392802422700697
218,Glastonbury Superstore,2,BA6 9XE,51.14289209051478, -2.730994069275494
219,Northcott Extra,3,BT36 5HH,54.67679748524669, -5.962607502970059
220,South Parks Rd Express,1,KY6 1PB,56.19495668587742, -3.198284440518364
221,Glossop Superstore,2,SK13 8HB,53.444817, -1.962109
222,Cinderford Superstore,2,GL14 2AQ,51.82419775983491, -2.4967535109201644
223,Ebbw Vale Superstore,2,NP23 6TS,51.78642606131992, -3.2146831785958874
224,Milford Surrey Express,1,GU8 5HJ,51.17193992541427, -0.64138817218236
225,Goodwick Express,1,SA64 0DE,52.00277780106044, -4.993255911444976
226,Goole Boothferry Rd Superstore,2,DN14 6BB,53.706377, -0.876472
227,Goring Gatehampton Rd Express,1,RG8 0ER,51.5221142394579, -1.1327981813610677
228,Grange Over Sands Express,1,LA11 7EY,54.191281, -2.912525
229,Grappenhall Express,1,WA4 2QJ,53.37694852702397, -2.5423125829638593
230,Great Barr Express,1,B43 5EL,52.53506473589633, -1.9396669766864534
231,Great Malvern Express,1,WR14 2NR,52.11390601504332, -2.3080008780882544
232,Great Shelford Express,1,CB22 5EY,52.14657443126225, 0.13467808201469644
233,Greenock Extra,3,PA15 1LE,55.94962494929593, -4.757551242904851
234,Cutty Sark Express,1,SE10 9SW,51.480663022537385, -0.022016139881088748
235,Greetland Express,1,HX4 8AD,53.68732011019869, -1.8559484090860678
236,Haddington Superstore,2,EH41 3LZ,55.95649392517331, -2.7792408981475774
237,Hadfield Station Rd Express,1,SK13 1AR,53.463156612699784, -1.968485976686452
238,Hillhouse Express,1,ML3 9TE,55.77251331164569, -4.075271850567794
239,Hampton Hill Express,1,TW12 1NL,51.428324495704096, -0.35503350200997374
240,Haslemere Superstore,2,GU27 1LD,51.08662940642884, -0.7304050663907158
241,Hatfield Extra,3,AL9 5JY,51.776320684996, -0.2203955440510752
242,Havant Extra,3,PO9 1TR,50.849414125957686, -0.986193340382556
243,Haverhill Superstore,2,CB9 0BQ,52.085076298651224, 0.4389718005533405
244,Hawkhurst Superstore,2,TN18 4HG,51.04765050036176, 0.5147293057780189
245,Haydock Vicarage Rd Express,1,WA11 0UF,53.468217, -2.688417
246,Hayling Island Station Rd Express,1,PO11 0EG,50.7912831837667, -0.9896051092107427
247,Heacham Express,1,PE31 7HU,52.91005813736586, 0.4965302864907306
248,Oxford London Rd Express,1,OX3 9AJ,51.75994846868189, -1.212426376059026
249,Heanor Superstore,2,DE75 7EX,53.01471757867232, -1.3598500244233191
250,Heathfield Station Rd Express,1,TN21 8LB,50.97062, 0.250334
251,Hednesford Superstore,2,WS12 1BT,52.711161614375044, -1.9991805426722893
252,Helston Superstore,2,TR13 8PJ,50.1048275557362, -5.265103122239907
253,Hengoed Ystrad Mynach Superstore,2,CF82 7DP,51.642996976748016, -3.2295444424744346
254,Henley-On-Thames Superstore,2,RG9 4HA,51.527321, -0.89355
255,Molesey Rd Express,1,KT12 3PU,51.378559469415436, -0.3890006151232228
256,Hertford Superstore,2,SG14 1QA,51.79847126824543, -0.07201060652732849
257,Bovingdon High Street Express,1,HP3 0HG,51.72436831544053, -0.5346939329685485
258,Hessle Boothferry Rd Esso Express,1,HU13 9AZ,53.73377123980425, -0.42198183101942677
259,Pensby Express,1,CH61 9ND,53.34431314180408, -3.0945369601249695
260,Hetton Le Hole Express,1,DH5 9PF,54.821153263572725, -1.452448749668065
261,Hexham Extra,3,NE46 3PJ,54.97402445455673, -2.100183069705963
262,High Peak Whaley Bridge Superstore,2,SK23 7PB,53.335816077323805, -1.9820005666133511
263,Tain Superstore,2,IV19 1EH,57.81371128742648, -4.0550654490738225
264,Leeds Rd Express,1,HX3 8HQ,53.72565494918276, -1.8107133312253154
265,Hitchin Station Lyon Express,1,SG4 9SP,51.953105, -0.264963
266,Birmingham Springhill Superstore,2,B18 7BH,52.48553096798209, -1.9197510901870074
267,Birmingham Hodge Hill Superstore,2,B36 8DT,52.4945324040449, -1.81852795337295
268,Holland On Sea Express,1,CO15 5UH,51.804067234690976, 1.1841952800750732
269,Holyhead Extra,3,LL65 2UH,53.300954162969866, -4.620350486384465
270,Holywell Superstore,2,CH8 7AN,53.27488103968725, -3.2218144834041595
271,Belfast Holywood Express,1,BT18 9AD,54.6419762416679, -5.833620876073837
272,Honiton Superstore,2,EX14 2XD,50.790786, -3.20224
273,Hook Superstore,2,RG27 9JE,51.27949449666626, -0.9603562916667241
274,Horncastle Superstore,2,LN9 5DR,53.21102231033155, -0.11699661612510681
275,Hornsea Superstore,2,HU18 1RE,53.906337822859946, -0.16977299156022863
276,Hoyland Superstore,2,S74 9BF,53.506005057551334, -1.4421379566192627
277,Hungerford Superstore,2,RG17 0DX,51.415410131877934, -1.5131200786436239
278,Hunstanton Superstore,2,PE36 5AR,52.934639209801, 0.48641616393809706
279,Huntly Superstore,2,AB54 8TS,57.44857245765432, -2.8035827890987575
280,Huthwaite Express,1,NG17 2PY,53.129016224880154, -1.3031367864400778
281,Haverfordwest Extra,3,SA61 1BU,51.797792607691974, -4.977394080857258
282,Ilfracombe Superstore,2,EX34 8PF,51.198654722926385, -4.107643813491791
283,Ilminster Superstore,2,TA19 0BQ,50.92557421850939, -2.908919459797825
284,Immingham Superstore,2,DN40 2AB,53.615545293324054, -0.2136243111849656
285,Ingleby Barwick Superstore,2,TS17 0WA,54.517646980155355, -1.3165983371845869
286,Ingoldmells Queensway Express,1,PE25 1NS,53.19380067133325, 0.33430248498916626
287,Inverurie Harlaw Rd Extra,3,AB51 4SR,57.287562, -2.376527
288,Liverpool Rd Irlam Express,1,M44 6FY,53.45105419073367, -2.413339754612025
289,Irvine Riverway Extra,3,KA12 8AY,55.606855356371284, -4.672145211513206
290,Isle Of Dogs Manchester Rd Express,1,E14 3NX,51.49942007687319, -0.009570268094425405
291,Douglas Isle Of Man Superstore,2,IM1 5AF,54.14726442057845, -4.488105529825363
292,Freshwater Superstore,2,PO40 9UH,50.681167384813314, -1.514790951529339
293,New North Rd Express,1,N1 8SY,51.539825866328464, -0.09409588983916528
294,Iver Heath Esso Express,1,SL0 0LR,51.534696954161035, -0.5322512575548899
295,Ivybridge Lee Mill Extra,3,PL21 9PE,50.38624238978016, -3.965104636491148
296,Ivy Bridge Express,1,PL21 0SZ,50.38994210450305, -3.919086526158253
297,Keith Moss St Superstore,2,AB55 5HB,57.54166220992006, -2.944432152114814
298,Kendal Highgate Express,1,LA9 4SX,54.32731018932787, -2.7476710081100464
299,Kenilworth Leyes Ln Express,1,CV8 2DE,52.34747527245921, -1.558715244771065
300,Broadstairs High Street Express,1,CT10 1LH,51.35881799360319, 1.4410567349711068
301,Keynsham Superstore,2,BS31 2BA,51.41651207494711, -2.501513957977295
302,Kidlington Superstore,2,OX5 2DN,51.82396379502562, -1.287597119808197
303,Kilbirnie Superstore,2,KA25 7DJ,55.75547803423532, -4.682407379150391
304,Kilburn High Rd Express,1,NW6 7QE,51.54634672404645, -0.20334631204605103
305,Kilwinning Express,1,KA13 6AN,55.65406920097717, -4.698184132575989
306,Kingstanding Birmingham Express,1,B44 8PP,52.540975650468475, -1.8848929004687554
307,Kingston Thames Express,1,KT2 5EB,51.412472153739266, -0.3003564476966858
308,Kinson Superstore,2,BH10 7BB,50.76912814761133, -1.899561882019043
309,Kirkcudbright Superstore,2,DG6 4DZ,54.8367081, -4.0478598
310,Kirkwall Superstore,2,KW15 1RP,58.98080877669077, -2.967657601330662
311,Knaresborough Express,1,HG5 0EN,54.00833535629867, -1.466036000000031
312,Woolmer Green Express,1,SG3 6FP,51.85567339519473, -0.18263727486421244
313,Lancaster King St Express,1,LA1 1RE,54.0470102, -2.8009885
314,Langport Superstore,2,TA10 9RQ,51.03985173399577, -2.82787806990634
315,Largs Express,1,KA30 8AU,55.793850460844794, -4.8666559080845095
316,Larne Main St Express,1,BT40 1SP,54.85159637756545, -5.8190762494968284
317,Launceston Superstore,2,PL15 9HG,50.629791, -4.353901
318,Leamington Spa Parade Express,1,CV32 4DN,52.29262915073416, -1.536538302898407
319,Ledbury Superstore,2,HR8 1DQ,52.04114864611546, -2.4263852245368955
320,Lee Solent Marine Express,1,PO13 9LD,50.80158844767614, -1.2028179065101607
321,Leicester Forest East Express,1,LE3 3JT,52.62486129133509, -1.2182189948989008
322,Haymarket Tower Express,1,LE1 1WA,52.636494309763854, -1.1322669327592783
323,Leigh Extra,3,WN7 4BA,53.49410309758697, -2.515772581100464
324,Lerwick Superstore,2,ZE1 0RD,60.14713147564802, -1.1612516641616821
325,Lewes Superstore,2,BN7 2BY,50.877428, 0.014794
326,Lillington Express,1,CV32 7AH,52.30310551250623, -1.5214162662966046
327,Mablethorpe Superstore,2,LN12 1FN,53.34291917872085, 0.24851676136301076
328,Linlithgow Superstore,2,EH49 7HU,55.97701841403496, -3.5953439705696177
329,Liss Express,1,GU33 7DS,51.04256772338951, -0.8921639862387565
330,Litherland Superstore,2,L21 8NZ,53.468849672803984, -2.99788194901339
331,Rossmore Rd Little Sutton Express,1,CH66 1JG,53.28701299181059, -2.9376926441802875
332,East Calder Express,1,EH53 0EJ,55.89478239559109, -3.4650636671955937
333,Llandrindod Wells Superstore,2,LD1 6BG,52.244298376319975, -3.379124021006099
334,Llandudno Junction Superstore,2,LL31 9XY,53.283289, -3.813286
335,Llanelli Extra,3,SA14 9UY,51.67741529854745, -4.13709282875061
336,Llantwit Fardre Express,1,CF38 2LT,51.55482110068217, -3.340427257317844
337,Cardenden Express,1,KY5 0BW,56.14415230824753, -3.2608850207247997
338,Lochgilphead Esso Express,1,PA31 8JP,56.034086826706236, -5.429702714851483
339,Lockerbie Superstore,2,DG11 2DB,55.11993798159079, -3.35357496846882
340,South Bridge Express,1,EH1 1LS,55.947585308253224, -3.185960054397583
341,Lovedean Ln Express,1,PO8 9RJ,50.904541619448956, -1.0222046077251434
342,Ludlow Superstore,2,SY8 2PQ,52.37085127523567, -2.7184791693115296
343,Lydney High St Superstore,2,GL15 5DN,51.7241104174473, -2.535417216857468
344,Lyme Regis Express,1,DT7 3QF,50.7251947435598, -2.9357034860823505
345,Maesteg Superstore,2,CF34 9DS,51.61171428639171, -3.6636507511138916
346,Magherafelt Superstore,2,BT45 6BP,54.750463, -6.600914
347,Maldon Extra,3,CM9 4LE,51.73621824311208, 0.6780651059489173
348,Maltby Superstore,2,S66 8LG,53.42245538321999, -1.201958771824934
349,Norton Express,1,YO17 9DA,54.1282397, -0.7764777
350,Manningtree Express,1,CO11 1AJ,51.9452997272816, 1.0643136687440347
351,Market Rasen Superstore,2,LN8 3AW,53.38367736456184, -0.33618102190303034
352,Marlborough Superstore,2,SN8 4AE,51.415665921997864, -1.7213914543390274
353,Melksham Express,1,SN12 6TA,51.35485794984207, -2.122186720237778
354,Meopham Express,1,DA13 0JL,51.37614011373085, 0.36127923313530097
355,Merthyr Tydfil Extra,3,CF47 0AL,51.74562259421881, -3.376864700156552
356,Hemlington Express,1,TS8 9JH,54.5253344, -1.2403735
357,Middleton Extra,3,M24 1UQ,53.5493268824405, -2.196655381614619
358,Middlewich Warmingham Express,1,CW10 0DJ,53.1791911085056, -2.4387475848197937
359,Midhurst Express,1,GU29 9DJ,50.98753242611718, -0.7386991381645203
360,Milford Haven Superstore,2,SA73 3AU,51.71558974265815, -5.042397379875183
361,Mill Hill Broadway Express,1,NW7 3DA,51.614986337257996, -0.24670513895443946
362,Millom Superstore,2,LA18 4BX,54.2107007828996, -3.2704004903538997
363,Minehead Superstore,2,TA24 5BY,51.20134755813992, -3.464021440630063
364,Mirfield Queens Rd Express,1,WF14 8AN,53.67427835084021, -1.6927313804626465
365,Mitcham Streatham Rd Express,1,CR4 2AJ,51.416491961039306, -0.15243403149270307
366,Montrose Superstore,2,DD10 8LW,56.71102844792454, -2.470880448818207
367,Moortown Express,1,LS17 6LD,53.8427323, -1.5052545
368,Moreton-In-Marsh High St Express,1,GL56 0BY,51.99004712040744, -1.703621819615364
369,Amble Express,1,NE65 0DA,55.334315647780755, -1.582859007200903
370,Mundesley Cromer Express,1,NR11 8DA,52.88139739827325, 1.427273154258728
371,Briton Ferry Express,1,SA11 2AX,51.6369321380533, -3.8169090932540257
372,Newcastle-Under-Lyme Express,1,ST5 2HN,53.00759270487271, -2.2347410368193144
373,Newmarket Extra,3,CB8 7AH,52.2609121172116, 0.39634908465575336
374,Newport Pagnell Elthorne Express,1,MK16 0JR,52.078445146107256, -0.7296066782037087
375,Newry Extra,3,BT34 1EE,54.18241609187327, -6.33318502154077
376,Newton Aycliffe Extra,3,DL5 4DH,54.62156848069866, -1.5682489032611824
377,Newton Mearns Express,1,G77 6NP,55.77559884198518, -4.336841410758057
378,Newton-Le-Willows Superstore,2,WA12 9LN,53.451894172509, -2.64218052598585
379,Aberdeen Newtonhill Superstore,2,AB39 3PX,57.03123132312713, -2.158244635581923
380,Newtown Superstore,2,SY16 1DW,52.51387891380927, -3.305576906745904
381,Norbiton Express,1,KT1 3RT,51.4087974391821, -0.274277999997139
382,London Street Norwich Express,1,NR2 1JE,52.62921886537384, 1.2927668860671604
383,North Berwick Superstore,2,EH39 5NF,56.05298305266789, -2.699648860987456
384,North Finchley Express,1,N12 9QH,51.615500784310605, -0.17644137984588637
385,North Petherton Express,1,TA6 6QA,51.09250961969651, -3.014384673610726
386,Killinghall Express,1,HG3 2DH,54.02355164901747, -1.5642452996911738
387,Northallerton Superstore,2,DL6 1NP,54.33780494284961, -1.4318562951143576
388,Northampton Express,1,NN1 2AN,52.23830727126384, -0.89291251788848
389,Northchurch Express,1,HP4 3QR,51.77039, -0.592334
390,Northolt Express,1,UB5 5AU,51.53735356203415, -0.3893977403640747
391,Northumberland Express,1,DA8 3HD,51.4742678101198, 0.16248002309797283
392,Northwood Express,1,HA6 2XY,51.61126916718267, -0.42494300305838006
393,Nuneaton Croft Rd Express,1,CV10 7DP,52.517011288309554, -1.4901892036700004
394,Oakham Superstore,2,LE15 6BQ,52.66840126007125, -0.7312602950308928
395,Oban Superstore,2,PA34 4HP,56.409390160204474, -5.47220285991898
396,Olney Market Place Express,1,MK46 4BA,52.15330580070062, -0.7014037679541274
397,Ongar Esso Express,1,CM5 9AL,51.70685986044837, 0.24442434310913086
398,Ormskirk Burscough Bridge Superstore,2,L40 0SA,53.60474835945203, -2.8437209129333496
399,Ossett Express,1,WF5 9NQ,53.688048415385545, -1.582972775216831
400,Botley Express,1,OX2 9TJ,51.75091938143245, -1.2981289317612377
401,Padiham Superstore,2,BB12 8DQ,53.80082776145537, -2.3105913644180873
402,Padstow Superstore,2,PL28 8EL,50.535133944909795, -4.946041703224182
403,Central Rd Express,1,M31 4EL,53.41854363595173, -2.4255778048934644
404,Peacehaven Express,1,BN10 7DY,50.804158437868075, -0.0051619188616314204
405,Peebles Superstore,2,EH45 8EQ,55.65665710536502, -3.192004720237719
406,Pembroke Dock Superstore,2,SA72 6DS,51.69398876294709, -4.935001280950401
407,Saundersfoot Express,1,SA69 9HG,51.71061359179912, -4.699814822090161
408,Pencoed Express,1,CF35 5NG,51.522600344431986, -3.5005860552253125
409,Penicuik Superstore,2,EH26 8NP,55.83529796380144, -3.22007743661743
410,Penistone Superstore,2,S36 6TS,53.525758, -1.633445
411,Pensnett High St Express,1,DY5 4JD,52.50096605581163, -2.122384379643787
412,Pershore Express,1,WR10 1AA,52.110508195481, -2.0746323466300964
413,Stone Cross Express,1,BN24 5DZ,50.816762359236975, 0.2899752665166
414,Polegate Esso Express,1,BN26 5DD,50.81680177902999, 0.2448964517845642
415,Pontypool Superstore,2,NP4 6JU,51.70014016147158, -3.0401936478753666
416,Port Glasgow Extra,3,PA14 5BP,55.93575971276107, -4.695360581129357
417,Port Talbot Superstore,2,SA13 1YA,51.596481562886886, -3.7829688343663292
418,Porthmadog Superstore,2,LL49 9NU,52.92909403694313, -4.135185370079657
419,Portishead W Hill Express,1,BS20 6LR,51.48227480128482, -2.7816482049104008
420,Portland Easton Superstore,2,DT5 2AD,50.54401183948524, -2.4358266592025757
421,Portstewart Superstore,2,BT55 7PL,55.1679643460947, -6.7089294230787795
422,Poulton Le Fylde Express,1,FY6 7EP,53.84463729247276, -2.982189953327179
423,Prestatyn Superstore,2,LL19 9LR,53.33660750254157, -3.4023660725870286
424,Prestwich Bury Express,1,M25 1NL,53.53740055955939, -2.275007508526876
425,Prestwick Main St Express,1,KA9 1PA,55.4992777516191, -4.6105630695819855
426,Princes Risborough Superstore,2,HP27 9TS,51.72559602156185, -0.8338183164596558
427,Stanningley Half Mile Ln Express,1,LS28 6LQ,53.80882242505265, -1.6570537807786745
428,Purley Extra,3,CR8 2HA,51.33685901521169, -0.11704087257385254
429,Putney Upper Richmond Rd Express,1,SW15 5QJ,51.46439263883529, -0.2371993645922088
430,Radcliffe On Trent Express,1,NG12 2FD,52.94691355513551, -1.03739057423968
431,Rainworth Express,1,NG21 0AE,53.118945245639914, -1.118322225229349
432,Marsh Bellows Rd Express,1,S62 6LW,53.45993788626404, -1.3439009090003062
433,Rayleigh Rd Express,1,SS6 9BN,51.59450268818536, 0.5941133201122284
434,Redcar Superstore,2,TS10 2AA,54.61351404173536, -1.065280550926218
435,Redhill Surrey Express,1,RH1 2NH,51.251854, -0.153091
436,Renfrew Superstore,2,PA4 0NQ,55.86757586685702, -4.384966492652893
437,Church Village Express,1,CF38 1PW,51.56956420373585, -3.310924882209021
438,Rhoose Express,1,CF62 3DT,51.38834205052644, -3.3574118265930775
439,Poulner Express,1,BH24 1UB,50.855420010891464, -1.7693379521369934
440,Codnor Express,1,DE5 9QR,53.04399108990415, -1.3763376256781568
441,Rogerstone Newport Express,1,NP10 9EX,51.59449616036989, -3.056035921764819
442,Dymchurch Express,1,TN29 0NG,51.02357468319594, 0.9935358166694641
443,Rossendale Haslingden Superstore,2,BB4 6LY,53.69409186653417, -2.3164386510714907
444,Rowlands Gill Express,1,NE39 1PY,54.91924895341495, -1.744217296071291
445,Rowley Regis Express,1,B65 9AS,52.48140890696073, -2.042904093877951
446,Rugeley Superstore,2,WS15 2HS,52.761288957123206, -1.9292430608435398
447,Rushden Express,1,NN10 9JR,52.288906142596076, -0.5980079614342726
